2019-07-16 13:54:00,0.0,1.2,1.2
2019-07-17 10:06:00,-9.6,0.0,-9.6
2019-07-17 11:19:01,0.0,-2.0,-2.0
2019-07-17 13:47:35,-18.0,0.0,-18.0
2019-07-17 14:56:00,0.0,4.8,4.8
2019-07-18 10:19:00,0.0,-1.6,-1.6
2019-07-18 14:32:57,-13.4,0.0,-13.4
2019-07-19 10:39:00,-11.6,0.0,-11.6
2019-07-22 09:53:00,0.0,134.8,134.8
2019-07-22 10:44:00,0.0,-3.6,-3.6
2019-07-23 14:32:00,11.8,0.0,11.8
2019-07-24 10:17:00,-10.2,0.0,-10.2
2019-07-24 14:13:00,0.0,6.8,6.8
2019-07-25 13:06:00,5.4,0.0,5.4
2019-07-26 09:47:30,-3.6,0.0,-3.6
2019-07-26 11:26:00,0.0,10.8,10.8
2019-07-26 14:24:00,2.4,0.0,2.4
2019-07-29 10:10:01,-30.0,0.0,-30.0
2019-07-29 10:48:12,0.0,-10.8,-10.8
2019-07-29 13:54:00,0.0,-11.2,-11.2
2019-07-30 10:40:00,25.2,0.0,25.2
2019-07-30 10:51:39,-11.2,0.0,-11.2
2019-07-30 13:23:00,0.0,8.4,8.4
2019-07-30 14:26:00,0.0,3.2,3.2
2019-07-31 10:11:00,0.0,5.8,5.8
2019-07-31 13:20:29,-6.4,0.0,-6.4
2019-08-01 10:01:00,0.0,-12.2,-12.2
2019-08-01 11:07:00,0.0,-3.8,-3.8
2019-08-02 10:26:00,0.0,-6.4,-6.4
2019-08-05 10:44:38,-9.4,0.0,-9.4
2019-08-05 13:15:00,0.0,8.6,8.6
2019-08-06 11:11:00,0.0,2.8,2.8
2019-08-06 14:18:00,-14.8,0.0,-14.8
2019-08-07 10:15:12,-19.2,0.0,-19.2
2019-08-09 10:51:33,-12.8,0.0,-12.8
2019-08-09 14:14:00,0.0,26.6,26.6
2019-08-09 14:28:26,0.0,-11.2,-11.2
2019-08-12 11:17:00,-9.4,0.0,-9.4
2019-08-12 13:47:53,0.0,-9.6,-9.6
2019-08-13 09:45:00,31.4,0.0,31.4
2019-08-13 11:09:00,0.0,5.8,5.8
2019-08-13 13:17:38,0.0,-3.4,-3.4
2019-08-14 10:39:00,-20.2,0.0,-20.2
2019-08-14 10:55:10,0.0,-8.6,-8.6
2019-08-15 10:17:00,0.0,1.0,1.0
2019-08-15 10:58:00,21.0,0.0,21.0
2019-08-15 14:34:00,29.8,0.0,29.8
2019-08-16 11:26:00,24.8,0.0,24.8
2019-08-16 13:50:00,2.2,0.0,2.2
2019-08-19 13:29:00,37.2,0.0,37.2
2019-08-20 10:20:35,-2.8,0.0,-2.8
2019-08-20 13:43:00,0.0,7.0,7.0
2019-08-20 14:27:00,0.0,2.8,2.8
2019-08-21 13:26:00,1.0,0.0,1.0
2019-08-22 11:14:00,0.0,16.4,16.4
2019-08-23 10:35:50,0.0,-11.0,-11.0
2019-08-23 13:19:06,-22.6,0.0,-22.6
2019-08-26 10:04:00,0.0,-19.6,-19.6
2019-08-26 14:09:00,-14.4,0.0,-14.4
2019-08-27 10:46:00,57.0,0.0,57.0
2019-08-27 11:29:00,-13.2,0.0,-13.2
2019-08-27 14:14:00,0.0,24.4,24.4
2019-08-28 11:25:26,0.0,-9.4,-9.4
2019-08-28 14:34:00,-13.4,0.0,-13.4
2019-08-30 10:26:00,-11.2,0.0,-11.2
2019-08-30 13:33:00,0.0,-6.8,-6.8
2019-08-30 14:35:00,0.0,21.4,21.4
2019-09-02 10:43:00,-10.8,0.0,-10.8
2019-09-02 14:00:00,-11.2,0.0,-11.2
2019-09-04 10:30:00,-4.8,0.0,-4.8
2019-09-04 13:55:00,0.0,20.2,20.2
2019-09-05 10:15:00,13.4,0.0,13.4
2019-09-05 11:00:00,7.8,0.0,7.8
2019-09-05 14:47:00,0.0,21.4,21.4
2019-09-06 14:43:52,0.0,-24.8,-24.8
2019-09-09 13:54:00,28.8,0.0,28.8
2019-09-10 11:06:00,0.0,11.6,11.6
2019-09-10 14:09:00,-1.8,0.0,-1.8
2019-09-11 10:29:43,-19.4,0.0,-19.4
2019-09-11 11:16:32,0.0,-22.0,-22.0
2019-09-11 14:01:50,0.0,-8.2,-8.2
2019-09-12 13:40:20,-7.2,0.0,-7.2
2019-09-12 13:57:23,0.0,-2.4,-2.4
2019-09-16 10:37:10,-18.8,0.0,-18.8
2019-09-16 11:20:06,0.0,-4.8,-4.8
2019-09-16 14:04:17,-10.2,0.0,-10.2
2019-09-17 10:31:00,0.0,18.2,18.2
2019-09-17 11:01:00,0.0,-6.2,-6.2
2019-09-17 14:09:00,0.0,-1.0,-1.0
2019-09-18 11:15:21,-8.2,0.0,-8.2
2019-09-18 13:28:00,0.0,-1.2,-1.2
2019-09-19 13:20:00,-5.4,0.0,-5.4
2019-09-20 10:43:00,5.8,0.0,5.8
2019-09-20 13:16:20,0.0,-5.2,-5.2
2019-09-20 14:10:58,-11.0,0.0,-11.0
2019-09-23 10:49:00,0.0,-12.6,-12.6
2019-09-24 11:04:00,27.0,0.0,27.0
2019-09-24 13:15:00,-31.0,0.0,-31.0
2019-09-24 14:03:00,0.0,4.0,4.0
2019-09-25 11:01:00,0.0,4.6,4.6
2019-09-25 13:50:47,-14.8,0.0,-14.8
2019-09-26 11:15:00,0.0,16.6,16.6
2019-09-26 13:42:00,0.0,-9.6,-9.6
2019-09-26 14:27:32,0.0,-5.4,-5.4
2019-09-27 10:17:00,6.8,0.0,6.8
2019-09-27 11:07:49,-15.6,0.0,-15.6
2019-09-27 14:28:00,0.0,2.8,2.8
