2019-03-25 10:03:00,-1,2019-03-25 10:04:00,5555.0
2019-03-25 10:12:00,1,2019-03-25 10:13:00,5582.6
2019-03-25 10:21:00,-1,2019-03-25 10:22:00,5553.4
2019-03-25 10:52:00,1,2019-03-25 10:53:00,5597.0
2019-03-25 11:08:00,-1,2019-03-25 11:09:00,5551.0
2019-03-25 11:12:00,1,2019-03-25 11:13:00,5568.0
2019-03-25 13:01:00,-1,2019-03-25 13:02:00,5517.2
2019-03-25 13:09:00,1,2019-03-25 13:10:00,5556.2
2019-03-25 13:15:00,-1,2019-03-25 13:16:00,5547.0
2019-03-25 13:28:00,1,2019-03-25 13:29:00,5589.2
2019-03-25 13:43:00,-1,2019-03-25 13:44:00,5566.0
2019-03-25 13:49:00,1,2019-03-25 13:50:00,5584.4
2019-03-25 14:18:00,-1,2019-03-25 14:19:00,5530.2
2019-03-25 14:22:00,1,2019-03-25 14:23:00,5551.2
2019-03-25 14:35:00,-1,2019-03-25 14:36:00,5511.0
2019-03-25 14:48:00,1,2019-03-25 14:49:00,5536.2
2019-03-25 14:55:00,-1,2019-03-25 14:56:00,5506.6
2019-03-26 09:31:00,1,2019-03-26 09:32:00,5559.4
2019-03-26 10:01:00,-1,2019-03-26 10:02:00,5457.0
2019-03-26 10:05:00,1,2019-03-26 10:06:00,5479.2
2019-03-26 10:10:00,-1,2019-03-26 10:11:00,5464.6
2019-03-26 10:21:00,1,2019-03-26 10:22:00,5498.4
2019-03-26 10:32:00,-1,2019-03-26 10:33:00,5457.4
2019-03-26 10:44:00,1,2019-03-26 10:45:00,5492.4
2019-03-26 11:08:00,-1,2019-03-26 11:09:00,5437.8
2019-03-26 11:16:00,1,2019-03-26 11:17:00,5463.2
2019-03-26 13:01:00,-1,2019-03-26 13:02:00,5397.0
2019-03-26 13:07:00,1,2019-03-26 13:08:00,5411.4
2019-03-26 13:12:00,-1,2019-03-26 13:13:00,5381.2
2019-03-26 13:40:00,1,2019-03-26 13:41:00,5418.4
2019-03-26 14:05:00,-1,2019-03-26 14:06:00,5369.0
2019-03-26 14:10:00,1,2019-03-26 14:11:00,5396.0
2019-03-26 14:21:00,-1,2019-03-26 14:22:00,5365.0
2019-03-26 14:26:00,1,2019-03-26 14:27:00,5395.6
2019-03-26 14:38:00,-1,2019-03-26 14:39:00,5352.0
2019-03-26 14:44:00,1,2019-03-26 14:45:00,5373.8
2019-03-26 14:50:00,-1,2019-03-26 14:51:00,5345.0
2019-03-27 09:31:00,1,2019-03-27 09:32:00,5391.0
2019-03-27 09:42:00,-1,2019-03-27 09:43:00,5354.2
2019-03-27 09:57:00,1,2019-03-27 09:58:00,5382.2
2019-03-27 10:13:00,-1,2019-03-27 10:14:00,5313.2
2019-03-27 10:28:00,1,2019-03-27 10:29:00,5374.8
2019-03-27 10:38:00,-1,2019-03-27 10:39:00,5345.2
2019-03-27 10:49:00,1,2019-03-27 10:50:00,5382.4
2019-03-27 10:58:00,-1,2019-03-27 10:59:00,5356.0
2019-03-27 11:10:00,1,2019-03-27 11:11:00,5391.0
2019-03-27 11:29:00,-1,2019-03-27 13:01:00,5352.4
2019-03-27 13:09:00,1,2019-03-27 13:10:00,5388.6
2019-03-27 13:26:00,-1,2019-03-27 13:27:00,5344.2
2019-03-27 13:33:00,1,2019-03-27 13:34:00,5374.2
2019-03-27 13:44:00,-1,2019-03-27 13:45:00,5347.0
2019-03-27 14:14:00,1,2019-03-27 14:15:00,5415.0
2019-03-27 14:39:00,-1,2019-03-27 14:40:00,5363.0
2019-03-27 14:58:00,1,2019-03-27 14:59:00,5404.0
2019-03-28 09:34:00,-1,2019-03-28 09:35:00,5355.0
2019-03-28 09:41:00,1,2019-03-28 09:42:00,5392.2
2019-03-28 09:47:00,-1,2019-03-28 09:48:00,5364.0
2019-03-28 09:59:00,1,2019-03-28 10:00:00,5427.6
2019-03-28 10:10:00,-1,2019-03-28 10:11:00,5409.0
2019-03-28 10:22:00,1,2019-03-28 10:23:00,5438.8
2019-03-28 10:43:00,-1,2019-03-28 10:44:00,5404.4
2019-03-28 10:52:00,1,2019-03-28 10:53:00,5447.6
2019-03-28 13:05:00,-1,2019-03-28 13:06:00,5369.2
2019-03-28 13:13:00,1,2019-03-28 13:14:00,5376.6
2019-03-28 13:32:00,-1,2019-03-28 13:33:00,5337.6
2019-03-28 13:42:00,1,2019-03-28 13:43:00,5367.4
2019-03-28 13:57:00,-1,2019-03-28 13:58:00,5336.2
2019-03-28 14:03:00,1,2019-03-28 14:04:00,5348.0
2019-03-28 14:12:00,-1,2019-03-28 14:13:00,5340.0
2019-03-28 14:18:00,1,2019-03-28 14:19:00,5372.0
2019-03-28 14:38:00,-1,2019-03-28 14:40:00,5335.0
2019-03-28 14:46:00,1,2019-03-28 14:47:00,5347.4
2019-03-28 14:57:00,-1,2019-03-28 14:58:00,5311.2
2019-03-29 09:43:00,1,2019-03-29 09:44:00,5356.6
2019-03-29 09:50:00,-1,2019-03-29 09:51:00,5323.0
2019-03-29 10:31:00,1,2019-03-29 10:32:00,5418.0
2019-03-29 10:36:00,-1,2019-03-29 10:37:00,5398.2
2019-03-29 11:16:00,1,2019-03-29 11:17:00,5495.4
2019-03-29 11:25:00,-1,2019-03-29 11:26:00,5470.6
2019-03-29 13:05:00,1,2019-03-29 13:06:00,5503.0
2019-03-29 13:10:00,-1,2019-03-29 13:11:00,5482.8
2019-03-29 13:25:00,1,2019-03-29 13:26:00,5508.6
2019-03-29 13:34:00,-1,2019-03-29 13:35:00,5488.0
2019-03-29 13:51:00,1,2019-03-29 13:52:00,5516.8
2019-03-29 14:08:00,-1,2019-03-29 14:09:00,5491.8
2019-03-29 14:32:00,1,2019-03-29 14:33:00,5555.2
2019-03-29 14:44:00,-1,2019-03-29 14:45:00,5526.2
2019-03-29 14:50:00,1,2019-03-29 14:51:00,5547.8
2019-03-29 14:54:00,-1,2019-03-29 14:55:00,5528.2
2019-04-01 10:01:00,1,2019-04-01 10:02:00,5698.4
