DATETIME,open,close,high,low
2009-06-12,138.81,136.97,139.1,136.04
2009-06-15,136.01,136.09,136.93,134.89
2009-06-16,136.66,136.35,138.47,136.1
2009-06-17,136.67,135.58,137.45,134.53
2009-06-18,136.11,135.88,138.0,135.59
2009-06-19,138.07,139.48,139.5,136.9
2009-06-22,140.67,137.37,141.56,136.33
2009-06-23,136.4,134.01,136.95,132.88
2009-06-24,135.42,136.22,137.5,134.86
2009-06-25,135.75,139.86,140.2,135.21
2009-06-26,139.79,142.44,143.56,139.74
2009-06-29,143.46,141.97,143.95,141.54
2009-06-30,142.58,142.43,143.8,141.8
2009-07-01,143.5,142.83,144.66,142.52
2009-07-02,141.25,140.02,142.83,139.79
2009-07-06,138.7,138.61,138.99,136.25
2009-07-07,138.48,135.4,139.68,135.18
2009-07-08,135.92,137.22,138.04,134.42
2009-07-09,137.76,136.36,137.99,135.93
2009-07-10,136.34,138.52,138.97,136.32
2009-07-13,139.54,142.34,142.34,137.53
2009-07-14,142.03,142.27,143.18,141.161
2009-07-15,145.04,146.88,147.0,144.32
2009-07-16,145.76,147.52,148.02,145.57
2009-07-17,149.08,151.75,152.02,148.63
2009-07-20,153.27,152.909,155.036,150.89
2009-07-21,153.29,151.51,153.43,149.75
2009-07-22,157.79,156.74,158.73,156.11
2009-07-23,156.63,157.82,158.44,155.56
2009-07-24,156.95,159.986,160.0,156.5
2009-07-27,160.17,160.1,160.88,157.26
2009-07-28,158.88,160.0,160.105,157.6
2009-07-29,158.9,160.03,160.45,158.25
2009-07-30,161.7,162.79,164.72,161.5
2009-07-31,162.9881,163.39,165.0,162.91
2009-08-03,165.21,166.43,166.64,164.87
2009-08-04,164.93,165.55,165.57,164.21
2009-08-05,165.75,165.11,167.39,164.21
2009-08-06,165.58,163.91,166.51,163.09
2009-08-07,165.49,165.51,166.6,164.8
2009-08-10,165.66,164.72,166.6,163.66
2009-08-11,163.69,162.83,164.38,161.88
2009-08-12,162.55,165.31,166.71,162.46
2009-08-13,166.65,168.42,168.67,166.5
2009-08-14,167.94,166.78,168.2267,165.53
2009-08-17,163.55,159.59,163.59,159.42
2009-08-18,161.63,164.0,164.24,161.41
2009-08-19,162.75,164.6,165.3,162.45
2009-08-20,164.98,166.33,166.72,164.61
2009-08-21,167.65,169.22,169.37,166.8
2009-08-24,170.12,169.06,170.71,168.27
2009-08-25,169.4599,169.4,170.94,169.13
2009-08-26,168.92,167.41,169.55,166.76
2009-08-27,168.75,169.45,169.57,164.83
2009-08-28,172.27,170.05,172.49,168.53
2009-08-31,168.16,168.21,168.85,166.5
2009-09-01,167.99,165.298,170.0,164.94
2009-09-02,164.62,165.18,167.61,164.11
2009-09-03,166.44,166.55,167.1,165.0
2009-09-04,167.2757,170.31,170.7,167.09
2009-09-08,172.98,172.93,173.14,172.0
2009-09-09,172.78,171.14,174.47,169.7
2009-09-10,172.06,172.56,173.25,170.81
2009-09-11,172.91,172.16,173.18,170.87
2009-09-14,170.83,173.72,173.9,170.25
2009-09-15,174.04,175.16,175.65,173.59
2009-09-16,177.99,181.87,182.75,177.88
2009-09-17,181.98,184.55,186.79,181.97
2009-09-18,185.83,185.02,186.55,184.76
2009-09-21,184.29,184.02,185.16,181.62
2009-09-22,185.19,184.48,185.38,182.85
2009-09-23,185.4,185.5,188.9,185.03
2009-09-24,187.2,183.82,187.7,182.77
2009-09-25,182.01,182.37,185.5,181.44
2009-09-28,183.87,186.1519,186.68,183.33
2009-09-29,186.73,185.38,187.4,184.31
2009-09-30,186.13,185.35,186.45,182.6127
2009-10-01,185.35,180.8599,186.22,180.7
2009-10-02,181.41,184.9,185.94,181.35
2009-10-05,186.2,186.024,186.86,184.2701
2009-10-06,187.74,190.01,190.01,187.3
2009-10-07,189.76,190.25,190.55,189.032
2009-10-08,190.66,189.27,191.45,188.89
2009-10-09,188.97,190.47,190.7,188.62
2009-10-12,191.02,190.81,191.51,189.64
2009-10-13,190.63,190.02,191.17,189.7
2009-10-14,192.25,191.29,192.32,190.23
2009-10-15,189.63,190.56,190.92,189.53
2009-10-16,189.35,188.05,190.36,187.84
2009-10-19,187.85,189.86,190.0,185.55
2009-10-20,200.6,198.76,201.75,197.85
2009-10-21,199.52,204.92,208.7099,199.23
2009-10-22,204.7,205.2,207.85,202.51
2009-10-23,205.7,203.94,205.8,203.23
2009-10-26,203.67,202.48,206.75,200.1
2009-10-27,201.66,197.37,202.81,196.45
2009-10-28,197.71,192.4,198.02,191.1
2009-10-29,195.0,196.35,196.81,192.14
2009-10-30,196.05599999999998,188.5,196.8,186.0667
2009-11-02,189.8,189.31,192.88,185.57
2009-11-03,187.85,188.75,189.52,185.92
2009-11-04,190.73,190.81,193.85,190.23
2009-11-05,192.4,194.0301,195.0,191.82
2009-11-06,192.51,194.34,195.19,192.4
2009-11-09,196.94,201.46,201.9,196.26
2009-11-10,201.02,202.98,204.98,201.01
2009-11-11,204.56,203.25,205.0,201.83
2009-11-12,203.14,201.99,204.87,201.43
2009-11-13,202.87,204.45,204.83,202.07
2009-11-16,205.48,206.63,208.0,205.01
2009-11-17,206.08,207.0,207.44,205.0
2009-11-18,206.54,205.96,207.0,204.0
2009-11-19,204.61,200.51,204.61,199.8
2009-11-20,199.15,199.92,200.39,197.76
2009-11-23,203.0,205.88,206.0,202.95
2009-11-24,205.33,204.44,205.88,202.9
2009-11-25,205.4,204.19,205.65,203.76
2009-11-27,199.22,200.59,202.96,198.37
2009-11-30,201.11,199.91,201.68,198.77
2009-12-01,202.24,196.97,202.77,196.83
2009-12-02,198.96,196.23,201.42,195.75
2009-12-03,197.42,196.48,198.98,196.27
2009-12-04,199.6995,193.32,199.88,190.28
2009-12-07,193.32,188.95,193.77,188.68
2009-12-08,189.36,189.87,192.35,188.7
2009-12-09,191.28,197.8,198.16,190.31
2009-12-10,199.5,196.43,199.7,196.12
2009-12-11,197.78,194.67,198.0,193.43
2009-12-14,195.37,196.98,197.43,192.56
2009-12-15,195.83,194.17,197.51,193.27
2009-12-16,195.1,195.03,196.5,194.55
2009-12-17,194.26,191.86,195.0,191.0
2009-12-18,193.17,195.43,195.503,192.6
2009-12-21,196.05,198.23,199.75,195.67
2009-12-22,199.44,200.36,200.85,198.66
2009-12-23,201.25,202.1,202.38,200.81
2009-12-24,203.55,209.04,209.35,203.35
2009-12-28,211.72,211.61,213.95,209.611
2009-12-29,212.63,209.1,212.72,208.73
2009-12-30,208.83,211.64,212.0,208.31
2009-12-31,213.13,210.732,213.35,210.56
2010-01-04,213.43,214.01,214.5,212.38
2010-01-05,214.6,214.38,215.59,213.25
2010-01-06,214.38,210.97,215.23,210.75
2010-01-07,211.75,210.58,212.0,209.05
2010-01-08,210.3,211.98,212.0,209.06
2010-01-11,212.8,210.11,213.0,208.45
2010-01-12,209.19,207.72,209.77,206.42
2010-01-13,207.87,210.65,210.93,204.1
2010-01-14,210.11,209.43,210.46,209.02
2010-01-15,210.93,205.93,211.6,205.87
2010-01-19,208.33,215.04,215.19,207.24
2010-01-20,214.91,211.725,215.55,209.5
2010-01-21,212.08,208.072,213.3138,207.21
2010-01-22,206.78,197.75,207.5,197.16
2010-01-25,202.51,203.075,204.7,200.19
2010-01-26,205.95,205.94,213.71,202.58
2010-01-27,206.85,207.88400000000001,210.58,199.53099999999998
2010-01-28,204.93,199.29,205.5,198.7
2010-01-29,201.08,192.063,202.2,190.25
2010-02-01,192.37,194.73,196.0,191.3
2010-02-02,195.91,195.86,196.32,193.38
2010-02-03,195.17,199.23,200.2,194.42
2010-02-04,196.73,192.05,198.37,191.57
2010-02-05,192.625,195.46,196.0,190.85
2010-02-08,195.69,194.12,197.88,194.0
2010-02-09,196.42,196.19,197.5,194.75
2010-02-10,195.89,195.11599999999999,196.6,194.26
2010-02-11,194.88,198.67,199.75,194.06
2010-02-12,198.11,200.38,201.64,195.5
2010-02-16,201.94,203.4,203.69,201.52
2010-02-17,204.19,202.55,204.31,200.86
2010-02-18,201.63,202.928,203.89,200.92
2010-02-19,201.86,201.67,203.2,201.11
2010-02-22,202.34,200.416,202.5,199.19
2010-02-23,200.0,197.05900000000003,201.33,195.71
2010-02-24,198.23,200.65599999999998,201.44,197.84
2010-02-25,197.38,202.0,202.86,196.89
2010-02-26,202.38,204.62,205.17,202.0
2010-03-01,205.75,208.99,209.5,205.45
2010-03-02,209.93,208.85,210.83,207.74
2010-03-03,208.94,209.33,209.87,207.94
2010-03-04,209.28,210.71,210.92,208.63
2010-03-05,214.94,218.95,219.7,214.63
2010-03-08,220.01,219.08,220.09,218.25
2010-03-09,218.31,223.02,225.0,217.89
2010-03-10,223.8295,224.84,225.48,223.2
2010-03-11,223.91,225.5,225.5,223.32
2010-03-12,227.37,226.6,227.73,225.75
2010-03-15,225.38,223.84,225.5,220.25
2010-03-16,224.18,224.45,224.98,222.51
2010-03-17,224.9,224.12,226.45,223.27
2010-03-18,224.1,224.65,225.0,222.61
2010-03-19,224.79,222.2499,225.24,221.23
2010-03-22,220.47,224.75,226.0,220.15
2010-03-23,225.64,228.36,228.78,224.1
2010-03-24,227.64,229.37,230.2,227.51
2010-03-25,230.92,226.65,230.97,226.25
2010-03-26,228.95,230.9,231.95,228.55
2010-03-29,233.0,232.39,233.8699,231.62
2010-03-30,236.6027,235.845,237.48,234.25
2010-03-31,235.49,235.0,236.61,234.46
2010-04-01,237.49,235.97,238.73,232.75
2010-04-05,234.975,238.49,238.51,234.77
2010-04-06,238.2,239.54,240.24,237.0
2010-04-07,239.72,240.6,241.92,238.6601
2010-04-08,240.44,239.95,241.54,238.04
2010-04-09,241.43,241.79,241.89,240.46
2010-04-12,242.2,242.29,243.07,241.81
2010-04-13,241.86,242.43,242.8,241.11
2010-04-14,245.28,245.69,245.81,244.07
2010-04-15,245.78,248.92,249.03,245.51
2010-04-16,248.57,247.4,251.14,244.55
2010-04-19,247.03,247.07,247.89,241.77
2010-04-20,248.54,244.59,249.25,242.955
2010-04-21,258.805,259.22,260.25,255.73
2010-04-22,258.24,266.4695,266.75,256.2
2010-04-23,267.99,270.83,272.18,267.0
2010-04-26,271.88,269.5,272.46,268.19
2010-04-27,267.27,262.04,267.84,260.52
2010-04-28,263.25,261.6,264.0,256.41
2010-04-29,263.02,268.64,270.0,262.01
2010-04-30,269.31,261.09,270.57,261.0
2010-05-03,263.84,266.35,267.88,262.88
2010-05-04,262.89,258.68,263.29,256.75
2010-05-05,253.03,255.985,258.14,248.73
2010-05-06,253.83,246.25,258.25,199.25
2010-05-07,243.71,235.86,246.57,225.21
2010-05-10,250.25,253.99,254.65,248.53
2010-05-11,251.84,256.52,259.89,250.5
2010-05-12,259.245,262.09,263.13,258.7
2010-05-13,263.22,258.36,265.0,256.4
2010-05-14,255.165,253.82,256.48,249.5
2010-05-17,254.7,254.22,256.18,247.71
2010-05-18,256.98,252.36,258.55,250.26
2010-05-19,249.5,248.34,252.92,244.85
2010-05-20,241.88,237.76,243.85,236.21
2010-05-21,232.82,242.32,244.5,231.35
2010-05-24,247.28,246.76,250.9,246.26
2010-05-25,239.35,245.22,246.76,237.16
2010-05-26,250.08,244.109,252.13,243.75
2010-05-27,250.6,253.35,253.89,249.11
2010-05-28,259.3881,256.88,259.4,253.35
2010-06-01,259.69,260.83,265.94,258.96
2010-06-02,264.54,263.95,264.8,260.335
2010-06-03,265.18,263.12,265.55,260.41
2010-06-04,258.21,255.965,261.9,254.63
2010-06-07,258.29,250.94,259.15,250.55
2010-06-08,253.24,249.33,253.8,245.65
2010-06-09,251.47,243.2,251.9,242.49
2010-06-10,244.84,250.51,250.98,242.2
2010-06-11,248.225,253.51,253.86,247.37
2010-06-14,255.96,254.28,259.15,254.01
2010-06-15,255.64,259.69,259.85,255.5
2010-06-16,261.1,267.25,267.75,260.6302
2010-06-17,270.6,271.87,272.9,269.5
2010-06-18,272.25,274.074,275.0,271.42
2010-06-21,277.69,270.17,279.01,268.73
2010-06-22,272.16,273.85,275.97,271.5
2010-06-23,274.58,270.97,274.66,267.9
2010-06-24,271.0,269.0,273.195,268.1
2010-06-25,270.06,266.7,270.27,265.81
2010-06-28,266.93,268.3,269.75,264.52
2010-06-29,264.1205,256.17,264.39,254.3
2010-06-30,256.71,251.53,257.97,250.01
2010-07-01,254.3,248.48,254.8,243.22
2010-07-02,250.49,246.94,250.93,243.2
2010-07-06,251.0,248.63,252.8,246.16
2010-07-07,250.49,258.665,258.77,249.75
2010-07-08,262.48,258.09,262.9,254.89
2010-07-09,256.89,259.62,259.9,255.16
2010-07-12,258.53,257.285,261.85,254.86
2010-07-13,256.32,251.798,256.4,246.43
2010-07-14,249.38,252.727,255.8,249.0
2010-07-15,248.23,251.45,256.97,247.3
2010-07-16,253.18,249.9,254.97,248.41
2010-07-19,249.88,245.58,249.88,239.6
2010-07-20,242.9,251.89,252.9,240.01
2010-07-21,265.09,254.24,265.15,254.0
2010-07-22,257.68,259.024,260.0,255.31
2010-07-23,257.09,259.94,260.38,256.28
2010-07-26,260.0,259.28,260.0998,257.71
2010-07-27,260.87,264.08,264.8,260.3
2010-07-28,263.67,260.96,265.99,260.25
2010-07-29,260.71,258.11,262.65,256.1
2010-07-30,255.8925,257.25,259.7,254.9
2010-08-02,260.44,261.85,262.59,259.62
2010-08-03,261.01,261.93,263.26,259.42
2010-08-04,262.84,262.98,264.28,260.311
2010-08-05,261.73,261.7,263.18,260.55
2010-08-06,259.78,260.091,261.49,257.63
2010-08-09,261.48,261.75,262.15,259.57
2010-08-10,259.85,259.41,260.45,257.55
2010-08-11,255.4,250.19,255.69,249.81
2010-08-12,246.69,251.79,253.1,246.12
2010-08-13,251.65,249.1,251.88,249.09
2010-08-16,247.58,247.64,250.01,246.62
2010-08-17,250.08,251.97,254.63,249.2
2010-08-18,252.36,253.07,254.67,251.58
2010-08-19,252.84,249.88,253.48,248.68
2010-08-20,249.39,249.64,253.92,249.0
2010-08-23,251.79,245.8,252.0,245.25
2010-08-24,242.67,239.93,243.0,238.65
2010-08-25,238.04,242.89,243.99,237.2
2010-08-26,245.45,240.28,245.75,240.2778
2010-08-27,241.75,241.62,242.61,235.56
2010-08-30,240.76,242.5,245.75,240.6801
2010-08-31,241.85,243.1,244.56,240.35
2010-09-01,247.47,250.33,251.46,246.28
2010-09-02,251.2623,252.17,252.17,248.57
2010-09-03,255.09,258.77,258.78,254.5
2010-09-07,256.64,257.81,259.53,256.25
2010-09-08,259.78,262.92,264.3899,259.1
2010-09-09,265.04,263.07,266.52,262.92
2010-09-10,263.19,263.41,264.5,261.4
2010-09-13,265.82,267.04,268.28,265.76
2010-09-14,266.21,268.06,269.17,265.52
2010-09-15,268.17,270.22,270.38,267.84
2010-09-16,270.24,276.57,276.67,269.5
2010-09-17,277.69,275.37,277.96,273.68
2010-09-20,276.08,283.23,283.78,275.85
2010-09-21,283.86,283.77,287.35,282.79
2010-09-22,282.71,287.75,287.98,282.41
2010-09-23,286.33,288.92,292.76,286.0
2010-09-24,292.1,292.32,293.53,290.55
2010-09-27,293.975,291.164,294.73,291.01
2010-09-28,291.77,286.86,291.77,275.0
2010-09-29,287.23,287.37,289.81,286.0
2010-09-30,289.0,283.75,290.0,281.25
2010-10-01,286.14599999999996,282.52,286.58,281.35
2010-10-04,281.6,278.64,282.9,277.77
2010-10-05,282.0,288.94,289.45,281.8205
2010-10-06,289.59,289.19,291.99,285.26
2010-10-07,290.3362,289.22,290.48,286.91
2010-10-08,291.7129,294.07,294.5,290.0
2010-10-11,294.74,295.36,297.24,294.6
2010-10-12,295.41,298.54,299.5,292.49
2010-10-13,300.2,300.14,301.96,299.8
2010-10-14,301.69,302.31,302.47,300.4
2010-10-15,307.44,314.74,315.0,304.91
2010-10-18,318.47,318.0,319.0,314.29
2010-10-19,303.4,309.49,313.77,300.02
2010-10-20,309.0,310.53,314.25,306.87
2010-10-21,312.36,309.52,314.74,306.8
2010-10-22,309.07,307.47,310.04,306.3
2010-10-25,309.09,308.84,311.6,308.44
2010-10-26,306.87,308.05,309.74,305.65
2010-10-27,307.65,307.83,309.9,305.6
2010-10-28,307.95,305.24,308.0,300.9
2010-10-29,304.23,300.98,305.88,300.87
2010-11-01,302.22,304.18,305.6,302.2
2010-11-02,307.0,309.36,310.19,307.0
2010-11-03,311.37,312.8,312.88,308.53
2010-11-04,315.45,318.27,320.18,315.03
2010-11-05,317.99,317.13,319.57,316.75
2010-11-08,317.2,318.62,319.7702,316.76
2010-11-09,321.05,316.08,321.3,314.5
2010-11-10,316.64,318.03,318.77,313.55
2010-11-11,315.0,316.655,318.4,314.25
2010-11-12,316.0,308.03,316.5,303.63
2010-11-15,308.46,307.035,310.54,306.27
2010-11-16,305.72,301.59,307.6,299.32
2010-11-17,301.2,300.5,303.99,297.76
2010-11-18,305.2,308.43,309.67,304.69
2010-11-19,307.97,306.73,308.4,305.24
2010-11-22,306.68,313.36,313.36,305.87
2010-11-23,310.45,308.73,311.75,306.56
2010-11-24,312.0,314.795,315.4,311.75
2010-11-26,313.74,315.76,317.6999,312.94
2010-11-29,315.5,316.87,317.48,311.38
2010-11-30,313.54,311.15,314.36,310.87
2010-12-01,315.27,316.4,317.75,315.0
2010-12-02,317.53,318.15,319.0,314.89
2010-12-03,317.01,317.44,318.65,316.34
2010-12-06,318.64,320.15,322.33,318.42
2010-12-07,323.8,318.21,323.99,318.12
2010-12-08,319.63,321.01,321.02,317.11
2010-12-09,322.1317,319.7575,322.5,319.02
2010-12-10,319.65,320.56,321.05,318.6
2010-12-13,324.37,321.67,325.06,321.0
2010-12-14,321.73,320.29,322.54,319.0
2010-12-15,320.0,320.36,323.0,319.19
2010-12-16,321.09,321.25,322.61,320.1
2010-12-17,321.63,320.61,321.79,320.23
2010-12-20,321.6,322.21,323.25,318.23
2010-12-21,323.0,324.205,324.39,322.05
2010-12-22,324.36,325.16,325.72,323.55
2010-12-23,325.0,323.6,325.15,323.17
2010-12-27,322.8519,324.68,325.44,321.52
2010-12-28,325.9102,325.47,326.66,325.06
2010-12-29,326.22,325.29,326.45,325.1
2010-12-30,325.48,323.66,325.51,323.05
2010-12-31,322.95,322.56,323.48,321.31
2011-01-03,325.64,329.57,330.26,324.8365
2011-01-04,332.44,331.29,332.5,328.15
2011-01-05,329.55,334.0,334.34,329.5
2011-01-06,334.7194,333.73,335.25,332.9
2011-01-07,333.99,336.12,336.35,331.9
2011-01-10,338.83,342.455,343.23,337.17
2011-01-11,344.88,341.64,344.96,339.47
2011-01-12,343.25,344.42,344.43,342.0
2011-01-13,345.16,345.68,346.64,343.85
2011-01-14,345.89,348.48,348.48,344.44
2011-01-18,329.52,340.65,344.7625,326.0
2011-01-19,348.35,338.84,348.6,336.88
2011-01-20,336.43,332.68,338.3,330.12
2011-01-21,333.77,326.72,334.88,326.63
2011-01-24,326.87,337.45,337.45,326.72
2011-01-25,336.33,341.4,341.44,334.57
2011-01-26,342.96,343.85,345.6,341.5
2011-01-27,343.78,343.21,344.6928,342.83099999999996
2011-01-28,344.17,336.1,344.4,333.528
2011-01-31,335.8,339.32,340.04,334.3
2011-02-01,341.3,345.03,345.65,340.98
2011-02-02,344.45,344.32,345.25,343.55
2011-02-03,343.8,343.44,344.24,338.55
2011-02-04,343.64,346.5,346.7,343.51
2011-02-07,347.89,351.88,353.25,347.64
2011-02-08,353.68,355.2,355.52,352.15
2011-02-09,355.19,358.16,359.0,354.87
2011-02-10,357.39,354.54,360.0,348.0
2011-02-11,354.7526,356.85,357.8,353.5401
2011-02-14,356.79,359.18,359.48,356.71
2011-02-15,359.19,359.9,359.97,357.55
2011-02-16,360.8,363.13,364.9,360.5
2011-02-17,357.25,358.3,360.27,356.52
2011-02-18,358.71,350.56,359.5,349.52
2011-02-22,342.15,338.61,345.4,337.72
2011-02-23,338.77,342.62,344.64,338.61
2011-02-24,344.02,342.88,345.15,338.37
2011-02-25,345.26,348.16,348.43,344.8
2011-02-28,351.24,353.21,355.05,351.12
2011-03-01,355.47,349.31,355.72,347.681
2011-03-02,349.96,352.12,354.35,348.4
2011-03-03,357.19,359.56,359.79,355.92
2011-03-04,360.07,360.0,360.29,357.75
2011-03-07,361.4,355.36,361.67,351.31
2011-03-08,354.91,355.76,357.4,352.25
2011-03-09,354.69,352.47,354.76,350.6
2011-03-10,349.12,346.67,349.77,344.9
2011-03-11,345.33,351.99,352.32,345.0
2011-03-14,353.18,353.56,356.4844,351.31
2011-03-15,342.1,345.43,347.84,340.1
2011-03-16,342.0,330.01,343.0,326.26
2011-03-17,336.83,334.64,339.61,330.6596
2011-03-18,337.13,330.67,338.2,330.0
2011-03-21,335.99,339.3,339.74,335.26
2011-03-22,342.56,341.2,342.62,339.14
2011-03-23,339.28,339.19,340.22,335.95
2011-03-24,341.85,344.97,346.0,338.86
2011-03-25,348.07,351.54,352.06,347.02
2011-03-28,353.15,350.44,354.32,350.44
2011-03-29,347.66,350.96,350.96,346.06
2011-03-30,350.64,348.63,350.88,347.44
2011-03-31,346.36,348.5075,349.8,346.06
2011-04-01,351.11,344.56,351.5872,343.3
2011-04-04,344.31,341.19,344.6,338.4
2011-04-05,336.99,338.89,342.25,336.0
2011-04-06,341.22,338.04,343.9,337.14
2011-04-07,338.1,338.08,340.43,336.03
2011-04-08,339.92,335.06,340.15,333.95
2011-04-11,334.06,330.8,335.67,330.02
2011-04-12,330.49,332.4,333.73,330.2
2011-04-13,335.02,336.13,336.14,332.52
2011-04-14,334.8,332.42,336.0,332.06
2011-04-15,333.3,327.46,333.64,326.8
2011-04-18,326.1,331.85,332.23,320.16
2011-04-19,333.1,337.86,337.98,331.71
2011-04-20,343.51,342.41,345.75,341.5
2011-04-21,355.0,350.69599999999997,355.13,348.52
2011-04-25,350.34,353.009,353.75,350.3
2011-04-26,353.62,350.42,354.99,349.35
2011-04-27,352.24,350.15,352.35,347.1
2011-04-28,346.19,346.75,349.75,345.52
2011-04-29,346.78,350.13,353.95,346.666
2011-05-02,349.74,346.28,350.469,345.5
2011-05-03,347.99,348.2,349.89,345.62
2011-05-04,348.26,349.57,351.83,346.88
2011-05-05,348.4,346.75,350.95,346.05
2011-05-06,349.69,346.66,350.0,346.21
2011-05-09,347.86,347.6,349.2,346.5276
2011-05-10,348.89,349.45,349.69,346.66
2011-05-11,349.02,347.23,350.0,345.24
2011-05-12,346.12,346.57,347.12,342.27
2011-05-13,345.66,340.5,346.25,340.35
2011-05-16,339.2,333.3,341.22,332.6
2011-05-17,332.0,336.14,336.14,330.73
2011-05-18,336.47,339.87,341.05,336.0
2011-05-19,342.08,340.53,342.414,338.67
2011-05-20,339.56,335.22,340.95,335.02
2011-05-23,329.97,334.4,335.98,329.42
2011-05-24,335.5,332.19,335.899,331.34
2011-05-25,333.43,336.78,338.56,332.85
2011-05-26,335.97,335.0,336.89,334.435
2011-05-27,334.8,337.41,337.63,334.31
2011-05-31,341.1,347.83,347.83,341.0
2011-06-01,348.87,345.51,352.13199999999995,344.65
2011-06-02,346.5,346.102,347.98,344.3
2011-06-03,343.18,343.44,345.33,342.01
2011-06-06,345.7,338.04,347.05,337.81
2011-06-07,338.17,332.04,338.22,331.9
2011-06-08,331.78,332.24,334.8,330.65
2011-06-09,333.25,331.49,333.67,330.75
2011-06-10,330.55,325.9,331.66,325.51
2011-06-13,327.2,326.6,328.31,325.07
2011-06-14,330.0,332.44,333.25,329.31
2011-06-15,329.75,326.75,330.3,324.88
2011-06-16,326.9,325.16,328.6811,318.33
2011-06-17,328.99,320.26,329.25,319.36
2011-06-20,317.355,315.32,317.7,310.5
2011-06-21,316.68,325.3,325.8,315.2
2011-06-22,325.16,322.61,328.9,322.38
2011-06-23,318.94,331.23,331.69,318.12
2011-06-24,331.37,326.35,333.15,325.09
2011-06-27,327.59,332.04,333.9,327.25
2011-06-28,333.65,335.26,336.7,333.44
2011-06-29,336.04,334.04,336.37,331.88
2011-06-30,334.7,335.67,336.13,332.84
2011-07-01,335.95,343.26,343.5,334.2
2011-07-05,343.0,349.43,349.83,342.5
2011-07-06,348.95,351.76,354.1,346.71
2011-07-07,354.67,357.2,358.0,354.0
2011-07-08,353.34,359.71,360.0,352.2
2011-07-11,356.34,354.0,359.77,352.82
2011-07-12,353.53,353.75,357.68,348.62
2011-07-13,358.33,358.02,360.0,356.38
2011-07-14,361.01,357.77,361.61,356.34
2011-07-15,361.17,364.92,365.0,359.17
2011-07-18,365.43,373.8,374.65,365.28
2011-07-19,378.0,376.85,378.65,373.32
2011-07-20,396.12,386.9,396.27,386.0
2011-07-21,386.95,387.29,390.06,383.9
2011-07-22,388.32,393.3,395.05,387.75
2011-07-25,390.35,398.5,400.0,389.62
2011-07-26,400.0,403.41,404.5,399.68
2011-07-27,400.59,392.59,402.64,392.15
2011-07-28,391.62,391.82,396.99,388.13
2011-07-29,387.64,390.48,395.15,384.0
2011-08-01,397.78,396.75,399.5,392.37
2011-08-02,397.65,388.91,397.9,388.35
2011-08-03,390.98,392.57,393.55,382.24
2011-08-04,389.41,377.37,391.32,377.35
2011-08-05,380.44,373.62,383.5,362.57
2011-08-08,361.69,353.21,367.77,353.02
2011-08-09,361.3,374.01,374.61,355.0
2011-08-10,371.15,363.69,374.65,362.5
2011-08-11,370.52,373.7,375.45,364.72
2011-08-12,378.07,376.99,379.64,374.23
2011-08-15,379.63,383.41,384.97,378.09
2011-08-16,381.52,380.48,383.37,376.06
2011-08-17,382.31,380.44,384.52,378.0
2011-08-18,370.84,366.05,372.65,361.37
2011-08-19,362.17,356.03,367.0,356.0
2011-08-22,364.51,356.44,364.88,355.09
2011-08-23,360.3,373.6,373.64,357.0
2011-08-24,373.47,376.18,378.96,370.6
2011-08-25,365.08,373.72,375.45,365.0
2011-08-26,371.17,383.58,383.8,370.8008
2011-08-29,388.18,389.97,391.5,388.0
2011-08-30,388.25,389.99,391.84,386.21
2011-08-31,390.57,384.83,392.08,381.86
2011-09-01,385.82,381.03,387.3399,380.72
2011-09-02,374.74,374.05,378.0,371.83
2011-09-06,367.37,379.74,380.33,366.48
2011-09-07,385.56,383.93,385.6,382.0
2011-09-08,382.4,384.14,388.61,382.31
2011-09-09,383.93,377.48,386.0,375.02
2011-09-12,373.0,379.94,380.88,371.9
2011-09-13,382.14,384.62,386.21,380.25
2011-09-14,387.02,389.3,392.21,385.76
2011-09-15,391.43,392.96,393.66,389.9
2011-09-16,395.54,400.5,400.50300000000004,395.03
2011-09-19,397.0,411.63,413.23,395.2045
2011-09-20,415.25,413.45,422.86,411.19
2011-09-21,419.64,412.14,421.59,412.0
2011-09-22,401.03,401.82,409.82,396.7
2011-09-23,400.28,404.3,406.74,399.85
2011-09-26,399.86,403.17,403.98,391.3
2011-09-27,408.73,399.26,409.25,398.06
2011-09-28,400.19,397.01,403.74,396.51
2011-09-29,401.92,390.57,402.21,386.21
2011-09-30,387.12,381.32,388.89,381.18
2011-10-03,380.37,374.6,382.64,373.171
2011-10-04,374.57,372.5,381.8,354.24
2011-10-05,367.86,378.25,379.82,360.3
2011-10-06,373.33,377.37,384.78,371.8045
2011-10-07,375.78,369.8,377.74,368.48900000000003
2011-10-10,379.09,388.81,388.81,378.21
2011-10-11,392.57,400.29,403.18,391.5
2011-10-12,407.34,402.19,409.25,400.14
2011-10-13,404.98,408.43,408.43,402.85
2011-10-14,416.83,422.0,422.0,415.27
2011-10-17,421.74,419.99,426.7,415.94
2011-10-18,421.76,422.24,424.8067,415.99
2011-10-19,401.35,398.62,408.41900000000004,397.8
2011-10-20,400.0,395.31,400.35,394.21
2011-10-21,398.1,392.87,399.14,390.75
2011-10-24,396.18,405.77,406.5,395.4
2011-10-25,405.03,397.77,406.55,397.38
2011-10-26,401.76,400.6,402.55,393.151
2011-10-27,407.56,404.69,409.0,401.89
2011-10-28,403.0,404.95,406.35,402.51
2011-10-31,402.42,404.78,409.33,401.05
